species_key,pokedex_number,pokemon_name_en,pokemon_name_zh,form_key,form_zh_name,stable_move_key,move_name_en,move_name_zh,learn_method,learn_trigger,learn_condition,starting_pool,wild_pool,partner_pool,tm_enabled,tutor_enabled,bond_required,battle_memory_required,environment_required,story_flag_required,evolution_only,is_enabled,review_status,notes
52,52,Meowth,喵喵,,,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.29 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52,52,Meowth,喵喵,,,move_103,Screech,刺耳聲,natural,species_growth,Lv.32 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52,52,Meowth,喵喵,,,move_163,Slash,劈開,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52,52,Meowth,喵喵,,,move_417,Nasty Plot,詭計,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52,52,Meowth,喵喵,,,move_583,Play Rough,嬉鬧,natural,species_growth,Lv.44 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_45,Growl,叫聲,natural,species_default,初始可用招式；阿羅拉的樣子喵喵生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_252,Fake Out,擊掌奇襲,natural,species_default,初始可用招式；阿羅拉的樣子喵喵生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_364,Feint,佯攻,natural,species_growth,Lv.4 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_10,Scratch,抓,natural,species_growth,Lv.8 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_6,Pay Day,聚寶功,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_44,Bite,咬住,natural,species_growth,Lv.16 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_269,Taunt,挑釁,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_372,Assurance,惡意追擊,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.29 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_103,Screech,刺耳聲,natural,species_growth,Lv.32 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_400,Night Slash,暗襲要害,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_417,Nasty Plot,詭計,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_alola,52,Meowth,喵喵,alola,阿羅拉的樣子,move_583,Play Rough,嬉鬧,natural,species_growth,Lv.44 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_45,Growl,叫聲,natural,species_default,初始可用招式；伽勒爾的樣子喵喵生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_252,Fake Out,擊掌奇襲,natural,species_default,初始可用招式；伽勒爾的樣子喵喵生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_468,Hone Claws,磨爪,natural,species_growth,Lv.4 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_10,Scratch,抓,natural,species_growth,Lv.8 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_6,Pay Day,聚寶功,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_232,Metal Claw,金屬爪,natural,species_growth,Lv.16 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_269,Taunt,挑釁,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_207,Swagger,虛張聲勢,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.29 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_103,Screech,刺耳聲,natural,species_growth,Lv.32 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_163,Slash,劈開,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_319,Metal Sound,金屬音,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
52_galar,52,Meowth,喵喵,galar,伽勒爾的樣子,move_37,Thrash,大鬧一番,natural,species_growth,Lv.44 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_408,Power Gem,力量寶石,evolution,evolution_complete,進化時習得；進化成立後立即綁定技能池,no,yes,yes,no,no,,,,,yes,yes,segment_036,
53,53,Persian,貓老大,,,move_10,Scratch,抓,natural,species_default,初始可用招式；貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_45,Growl,叫聲,natural,species_default,初始可用招式；貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_252,Fake Out,擊掌奇襲,natural,species_default,初始可用招式；貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_364,Feint,佯攻,natural,species_default,初始可用招式；貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_415,Switcheroo,掉包,natural,species_default,初始可用招式；貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_6,Pay Day,聚寶功,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_44,Bite,咬住,natural,species_growth,Lv.16 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_269,Taunt,挑釁,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_372,Assurance,惡意追擊,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.31 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_103,Screech,刺耳聲,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_163,Slash,劈開,natural,species_growth,Lv.42 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_417,Nasty Plot,詭計,natural,species_growth,Lv.48 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53,53,Persian,貓老大,,,move_583,Play Rough,嬉鬧,natural,species_growth,Lv.54 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_408,Power Gem,力量寶石,evolution,evolution_complete,進化時習得；進化成立後立即綁定技能池,no,yes,yes,no,no,,,,,yes,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_10,Scratch,抓,natural,species_default,初始可用招式；阿羅拉的樣子貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_45,Growl,叫聲,natural,species_default,初始可用招式；阿羅拉的樣子貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_252,Fake Out,擊掌奇襲,natural,species_default,初始可用招式；阿羅拉的樣子貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_364,Feint,佯攻,natural,species_default,初始可用招式；阿羅拉的樣子貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_415,Switcheroo,掉包,natural,species_default,初始可用招式；阿羅拉的樣子貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_511,Quash,延後,natural,species_default,初始可用招式；阿羅拉的樣子貓老大生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_6,Pay Day,聚寶功,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_44,Bite,咬住,natural,species_growth,Lv.16 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_269,Taunt,挑釁,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_372,Assurance,惡意追擊,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.31 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_103,Screech,刺耳聲,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_400,Night Slash,暗襲要害,natural,species_growth,Lv.42 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_417,Nasty Plot,詭計,natural,species_growth,Lv.48 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
53_alola,53,Persian,貓老大,alola,阿羅拉的樣子,move_583,Play Rough,嬉鬧,natural,species_growth,Lv.54 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_036,
54,54,Psyduck,可達鴨,,,move_10,Scratch,抓,natural,species_default,初始可用招式；可達鴨生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_39,Tail Whip,搖尾巴,natural,species_default,初始可用招式；可達鴨生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_55,Water Gun,水槍,natural,species_growth,Lv.3 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_93,Confusion,念力,natural,species_growth,Lv.6 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.9 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_352,Water Pulse,水之波動,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_50,Disable,定身法,natural,species_growth,Lv.15 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_428,Zen Headbutt,意念頭錘,natural,species_growth,Lv.18 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_103,Screech,刺耳聲,natural,species_growth,Lv.21 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_401,Aqua Tail,水流尾,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_487,Soak,浸水,natural,species_growth,Lv.27 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_244,Psych Up,自我暗示,natural,species_growth,Lv.30 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_133,Amnesia,瞬間失憶,natural,species_growth,Lv.34 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
54,54,Psyduck,可達鴨,,,move_472,Wonder Room,奇妙空間,natural,species_growth,Lv.39 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_037,
55,55,Golduck,哥達鴨,,,move_10,Scratch,抓,natural,species_default,初始可用招式；哥達鴨生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_39,Tail Whip,搖尾巴,natural,species_default,初始可用招式；哥達鴨生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_55,Water Gun,水槍,natural,species_default,初始可用招式；哥達鴨生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_93,Confusion,念力,natural,species_default,初始可用招式；哥達鴨生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_453,Aqua Jet,水流噴射,natural,species_default,初始可用招式；哥達鴨生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.9 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_352,Water Pulse,水之波動,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_50,Disable,定身法,natural,species_growth,Lv.15 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_428,Zen Headbutt,意念頭錘,natural,species_growth,Lv.18 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_103,Screech,刺耳聲,natural,species_growth,Lv.21 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_401,Aqua Tail,水流尾,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_487,Soak,浸水,natural,species_growth,Lv.27 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_244,Psych Up,自我暗示,natural,species_growth,Lv.30 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_133,Amnesia,瞬間失憶,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_56,Hydro Pump,水炮,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
55,55,Golduck,哥達鴨,,,move_472,Wonder Room,奇妙空間,natural,species_growth,Lv.45 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_038,
56,56,Mankey,猴怪,,,move_10,Scratch,抓,natural,species_default,初始可用招式；猴怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_43,Leer,瞪眼,natural,species_default,初始可用招式；猴怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_116,Focus Energy,聚氣,natural,species_default,初始可用招式；猴怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_343,Covet,渴望,natural,species_default,初始可用招式；猴怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.5 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_67,Low Kick,踢倒,natural,species_growth,Lv.8 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_69,Seismic Toss,地球上投,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_207,Swagger,虛張聲勢,natural,species_growth,Lv.17 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_238,Cross Chop,十字劈,natural,species_growth,Lv.22 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_372,Assurance,惡意追擊,natural,species_growth,Lv.26 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_37,Thrash,大鬧一番,natural,species_growth,Lv.29 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_370,Close Combat,近身戰,natural,species_growth,Lv.33 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_103,Screech,刺耳聲,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_707,Stomping Tantrum,跺腳,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_200,Outrage,逆鱗,natural,species_growth,Lv.44 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
56,56,Mankey,猴怪,,,move_515,Final Gambit,搏命,natural,species_growth,Lv.48 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,segment_054,
57,57,Primeape,火爆猴,,,move_10,Scratch,抓,natural,species_default,初始可用招式；火爆猴生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_43,Leer,瞪眼,natural,species_default,初始可用招式；火爆猴生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_374,Fling,投擲,natural,species_default,初始可用招式；火爆猴生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_116,Focus Energy,聚氣,natural,species_default,初始可用招式；火爆猴生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_154,Fury Swipes,亂抓,natural,species_growth,Lv.5 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_67,Low Kick,踢倒,natural,species_growth,Lv.8 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_69,Seismic Toss,地球上投,natural,species_growth,Lv.15 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_207,Swagger,虛張聲勢,natural,species_growth,Lv.17 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_238,Cross Chop,十字劈,natural,species_growth,Lv.22 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_372,Assurance,惡意追擊,natural,species_growth,Lv.26 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_37,Thrash,大鬧一番,natural,species_growth,Lv.30 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_889,Rage Fist,憤怒之拳,natural,species_growth,Lv.35 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_370,Close Combat,近身戰,natural,species_growth,Lv.39 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_103,Screech,刺耳聲,natural,species_growth,Lv.44 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_707,Stomping Tantrum,跺腳,natural,species_growth,Lv.48 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_200,Outrage,逆鱗,natural,species_growth,Lv.53 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
57,57,Primeape,火爆猴,,,move_515,Final Gambit,搏命,natural,species_growth,Lv.57 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_039,
58,58,Growlithe,卡蒂狗,,,move_43,Leer,瞪眼,natural,species_default,初始可用招式；卡蒂狗生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_040,
58,58,Growlithe,卡蒂狗,,,move_52,Ember,火花,natural,species_default,初始可用招式；卡蒂狗生成時可作為低等級技能池,yes,yes,yes,no,no,,,,,no,yes,segment_040,
58,58,Growlithe,卡蒂狗,,,move_336,Howl,長嚎,natural,species_growth,Lv.4 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_040,
58,58,Growlithe,卡蒂狗,,,move_44,Bite,咬住,natural,species_growth,Lv.8 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_040,
58,58,Growlithe,卡蒂狗,,,move_172,Flame Wheel,火焰輪,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_040,
58,58,Growlithe,卡蒂狗,,,move_270,Helping Hand,幫助,natural,species_growth,Lv.16 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,,,,,no,yes,segment_040,
