species_key,pokedex_number,pokemon_name_en,pokemon_name_zh,form_key,form_zh_name,stable_move_key,move_name_en,move_name_zh,learn_method,learn_trigger,learn_condition,starting_pool,wild_pool,partner_pool,tm_enabled,tutor_enabled,bond_required,battle_memory_required,environment_required,story_flag_required,evolution_only,is_enabled,review_status,notes
181,181,Ampharos,電龍,,,move_192,Zap Cannon,電磁炮,natural,species_default,初始可用招式；電龍生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_178,Cotton Spore,棉孢子,natural,species_growth,Lv.11 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_268,Charge,充電,natural,species_growth,Lv.16 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_36,Take Down,猛撞,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_486,Electro Ball,電球,natural,species_growth,Lv.25 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_109,Confuse Ray,奇異之光,natural,species_growth,Lv.29 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_408,Power Gem,力量寶石,natural,species_growth,Lv.35 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_435,Discharge,放電,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_538,Cotton Guard,棉花防守,natural,species_growth,Lv.46 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_605,Dazzling Gleam,魔法閃耀,natural,species_growth,Lv.51 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_113,Light Screen,光牆,natural,species_growth,Lv.57 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
181,181,Ampharos,電龍,,,move_87,Thunder,打雷,natural,species_growth,Lv.62 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_572,Petal Blizzard,落英繽紛,evolution,evolution_complete,進化時習得；進化瞬間覺醒的招式,no,yes,yes,no,no,no,no,no,no,yes,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_51,Acid,溶解液,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_71,Absorb,吸取,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_72,Mega Drain,超級吸取,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_74,Growth,生長,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_77,Poison Powder,毒粉,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_78,Stun Spore,麻痹粉,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_79,Sleep Powder,催眠粉,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_80,Petal Dance,花瓣舞,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_92,Toxic,劇毒,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_202,Giga Drain,終極吸取,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_230,Sweet Scent,甜甜香氣,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_236,Moonlight,月光,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_483,Quiver Dance,蝶舞,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_580,Grassy Terrain,青草場地,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
182,182,Bellossom,美麗花,,,move_585,Moonblast,月亮之力,natural,species_default,初始可用招式；美麗花生成時可作為技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_007,
183,183,Marill,瑪力露,,,move_33,Tackle,撞擊,natural,species_default,初始可用招式；瑪力露生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_270,Helping Hand,幫助,natural,species_default,初始可用招式；瑪力露生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_39,Tail Whip,搖尾巴,natural,species_default,初始可用招式；瑪力露生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_55,Water Gun,水槍,natural,species_default,初始可用招式；瑪力露生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_205,Rollout,滾動,natural,species_default,初始可用招式；瑪力露生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_111,Defense Curl,變圓,natural,species_default,初始可用招式；瑪力露生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_61,Bubble Beam,泡沫光線,natural,species_growth,Lv.6 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_204,Charm,撒嬌,natural,species_growth,Lv.9 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_21,Slam,摔打,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_340,Bounce,彈跳,natural,species_growth,Lv.15 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_401,Aqua Tail,水流尾,natural,species_growth,Lv.19 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_583,Play Rough,嬉鬧,natural,species_growth,Lv.21 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_392,Aqua Ring,水流環,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_240,Rain Dance,求雨,natural,species_growth,Lv.27 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_56,Hydro Pump,水炮,natural,species_growth,Lv.30 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_38,Double-Edge,捨身衝撞,natural,species_growth,Lv.33 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
183,183,Marill,瑪力露,,,move_276,Superpower,蠻力,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_33,Tackle,撞擊,natural,species_default,初始可用招式；瑪力露麗生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_270,Helping Hand,幫助,natural,species_default,初始可用招式；瑪力露麗生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_39,Tail Whip,搖尾巴,natural,species_default,初始可用招式；瑪力露麗生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_55,Water Gun,水槍,natural,species_default,初始可用招式；瑪力露麗生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_205,Rollout,滾動,natural,species_default,初始可用招式；瑪力露麗生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_111,Defense Curl,變圓,natural,species_default,初始可用招式；瑪力露麗生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_61,Bubble Beam,泡沫光線,natural,species_growth,Lv.6 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_204,Charm,撒嬌,natural,species_growth,Lv.9 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_21,Slam,摔打,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_340,Bounce,彈跳,natural,species_growth,Lv.15 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_401,Aqua Tail,水流尾,natural,species_growth,Lv.21 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_583,Play Rough,嬉鬧,natural,species_growth,Lv.25 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_392,Aqua Ring,水流環,natural,species_growth,Lv.30 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_240,Rain Dance,求雨,natural,species_growth,Lv.35 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_56,Hydro Pump,水炮,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_38,Double-Edge,捨身衝撞,natural,species_growth,Lv.45 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
184,184,Azumarill,瑪力露麗,,,move_276,Superpower,蠻力,natural,species_growth,Lv.50 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_21,Slam,摔打,evolution,evolution_complete,進化時習得；進化瞬間覺醒的招式,no,yes,yes,no,no,no,no,no,no,yes,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_452,Wood Hammer,木槌,natural,species_default,初始可用招式；樹才怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_444,Stone Edge,尖石攻擊,natural,species_default,初始可用招式；樹才怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_383,Copycat,仿效,natural,species_default,初始可用招式；樹才怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_359,Hammer Arm,臂錘,natural,species_default,初始可用招式；樹才怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_175,Flail,抓狂,natural,species_default,初始可用招式；樹才怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_313,Fake Tears,假哭,natural,species_default,初始可用招式；樹才怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_88,Rock Throw,落石,natural,species_default,初始可用招式；樹才怪生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_335,Block,擋路,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_102,Mimic,模仿,natural,species_growth,Lv.16 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_317,Rock Tomb,岩石封鎖,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_715,Tearful Look,淚眼汪汪,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_389,Sucker Punch,突襲,natural,species_growth,Lv.28 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_157,Rock Slide,岩崩,natural,species_growth,Lv.32 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_67,Low Kick,踢倒,natural,species_growth,Lv.36 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_68,Counter,雙倍奉還,natural,species_growth,Lv.40 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_38,Double-Edge,捨身衝撞,natural,species_growth,Lv.44 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
185,185,Sudowoodo,樹才怪,,,move_457,Head Smash,雙刃頭錘,natural,species_growth,Lv.48 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_340,Bounce,彈跳,evolution,evolution_complete,進化時習得；進化瞬間覺醒的招式,no,yes,yes,no,no,no,no,no,no,yes,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_1,Pound,拍擊,natural,species_default,初始可用招式；蚊香蛙皇生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_56,Hydro Pump,水炮,natural,species_default,初始可用招式；蚊香蛙皇生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_187,Belly Drum,腹鼓,natural,species_default,初始可用招式；蚊香蛙皇生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_240,Rain Dance,求雨,natural,species_default,初始可用招式；蚊香蛙皇生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_34,Body Slam,泰山壓頂,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_38,Double-Edge,捨身衝撞,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_55,Water Gun,水槍,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_61,Bubble Beam,泡沫光線,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_95,Hypnosis,催眠術,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_195,Perish Song,滅亡之歌,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_207,Swagger,虛張聲勢,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_304,Hyper Voice,巨聲,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_341,Mud Shot,泥巴射擊,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
186,186,Politoed,蚊香蛙皇,,,move_414,Earth Power,大地之力,memory,battle_memory,回憶招式；可透過回憶或特殊訓練取回,no,yes,yes,no,no,no,yes,no,no,no,yes,gen2_segment_008,
187,187,Hoppip,毽子草,,,move_150,Splash,躍起,natural,species_default,初始可用招式；毽子草生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_33,Tackle,撞擊,natural,species_default,初始可用招式；毽子草生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_39,Tail Whip,搖尾巴,natural,species_growth,Lv.4 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_71,Absorb,吸取,natural,species_growth,Lv.6 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_584,Fairy Wind,妖精之風,natural,species_growth,Lv.8 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_77,Poison Powder,毒粉,natural,species_growth,Lv.10 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_78,Stun Spore,麻痹粉,natural,species_growth,Lv.10 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_79,Sleep Powder,催眠粉,natural,species_growth,Lv.10 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_331,Bullet Seed,種子機關槍,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_235,Synthesis,光合作用,natural,species_growth,Lv.15 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_73,Leech Seed,寄生種子,natural,species_growth,Lv.19 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_72,Mega Drain,超級吸取,natural,species_growth,Lv.22 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_512,Acrobatics,雜技,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_178,Cotton Spore,棉孢子,natural,species_growth,Lv.27 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_369,U-turn,急速折返,natural,species_growth,Lv.29 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_202,Giga Drain,終極吸取,natural,species_growth,Lv.32 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_340,Bounce,彈跳,natural,species_growth,Lv.35 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
187,187,Hoppip,毽子草,,,move_262,Memento,臨別禮物,natural,species_growth,Lv.38 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_150,Splash,躍起,natural,species_default,初始可用招式；毽子花生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_39,Tail Whip,搖尾巴,natural,species_default,初始可用招式；毽子花生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_71,Absorb,吸取,natural,species_default,初始可用招式；毽子花生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_235,Synthesis,光合作用,natural,species_default,初始可用招式；毽子花生成時可作為低等級技能池,yes,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_33,Tackle,撞擊,natural,species_growth,Lv.8 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_584,Fairy Wind,妖精之風,natural,species_growth,Lv.10 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_77,Poison Powder,毒粉,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_78,Stun Spore,麻痹粉,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_79,Sleep Powder,催眠粉,natural,species_growth,Lv.12 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_331,Bullet Seed,種子機關槍,natural,species_growth,Lv.15 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_73,Leech Seed,寄生種子,natural,species_growth,Lv.20 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_72,Mega Drain,超級吸取,natural,species_growth,Lv.24 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_512,Acrobatics,雜技,natural,species_growth,Lv.28 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_178,Cotton Spore,棉孢子,natural,species_growth,Lv.31 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_369,U-turn,急速折返,natural,species_growth,Lv.34 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
188,188,Skiploom,毽子花,,,move_202,Giga Drain,終極吸取,natural,species_growth,Lv.37 習得；隨個體成長、日常磨練與本能覺醒逐步領悟,no,yes,yes,no,no,no,no,no,no,no,yes,gen2_segment_009,
